,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
3902,PAST SALE,November-26-2019,Condo/Co-op,449 Costa Mesa Ter Unit G,SUNNYVALE,CA,94085.0,893000.0,2.0,2.0,SUNNYVALE,1012.0,991.0,1985.0,536.0,882.0,419.0,Sold,,,http://www.redfin.com/CA/Sunnyvale/449-Costa-Mesa-Ter-94085/unit-G/home/1427399,MLSListings,ML81773512,N,Y,37.3920606,-122.044191
3903,PAST SALE,July-16-2020,Single Family Residential,740 Manzanita Ave,SUNNYVALE,CA,94085.0,1180000.0,3.0,1.0,SUNNYVALE,1027.0,5080.0,1953.0,303.0,1149.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/740-Manzanita-Ave-94085/home/1103176,MLSListings,ML81792300,N,Y,37.3952187,-122.02409809999999
3904,PAST SALE,April-30-2019,Single Family Residential,406 E Arbor Ave,SUNNYVALE,CA,94085.0,1480000.0,3.0,2.0,SUNNYVALE,1720.0,8058.0,1948.0,746.0,860.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/406-E-Arbor-Ave-94085/home/1198505,MLSListings,ML81743415,N,Y,37.3875156,-122.0215223
3905,PAST SALE,July-8-2016,Condo/Co-op,785 N Fair Oaks Ave #4,SUNNYVALE,CA,94085.0,576000.0,2.0,1.0,SUNNYVALE,926.0,960.0,1972.0,1772.0,622.0,336.0,Sold,,,http://www.redfin.com/CA/Sunnyvale/785-N-Fair-Oaks-Ave-94085/unit-4/home/608301,MLSListings,ML81587321,N,Y,37.393474,-122.0156
3906,PAST SALE,October-8-2019,Single Family Residential,309 N Sunnyvale Ave,SUNNYVALE,CA,94085.0,1200000.0,3.0,1.0,SUNNYVALE,1484.0,10349.0,1915.0,585.0,809.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/309-N-Sunnyvale-Ave-94085/home/644325,MLSListings,ML81769810,N,Y,37.3840581,-122.0267625
3907,PAST SALE,October-10-2017,Multi-Family (2-4 Unit),481483 Morse Ave,Sunnyvale,CA,94085.0,2080000.0,0.0,,Sunnyvale,,6700.0,1947.0,1313.0,,,Sold,,,http://www.redfin.com/CA/Sunnyvale/481483-Morse-Ave-94085/home/169726589,SDMLS,301719505,N,Y,37.3919065,-122.01923329999998
3908,PAST SALE,June-27-2018,Single Family Residential,216 E Arbor Ave,SUNNYVALE,CA,94085.0,1200000.0,3.0,1.0,SUNNYVALE,913.0,5669.0,1900.0,1053.0,1314.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/216-E-Arbor-Ave-94085/home/644284,MLSListings,ML81708849,N,Y,37.38847,-122.025075
3909,PAST SALE,November-5-2019,Single Family Residential,595 Kirk Ave,SUNNYVALE,CA,94085.0,1190000.0,3.0,1.0,SUNNYVALE,1260.0,5200.0,1950.0,557.0,944.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/595-Kirk-Ave-94085/home/1174744,MLSListings,ML81770871,N,Y,37.3902523,-122.02352069999999
3910,PAST SALE,October-26-2016,Townhouse,960 E Duane Ave #200,SUNNYVALE,CA,94085.0,885000.0,2.0,2.0,SUNNYVALE,1318.0,1080.0,2011.0,1662.0,671.0,322.0,Sold,,,http://www.redfin.com/CA/Sunnyvale/960-E-Duane-Ave-94085/unit-200/home/41395898,MLSListings,ML81615234,N,Y,37.388164,-122.0024982
3911,PAST SALE,November-7-2019,Single Family Residential,593 Kirk Ave,SUNNYVALE,CA,94085.0,1210000.0,2.0,1.0,SUNNYVALE,894.0,5001.0,1950.0,555.0,1353.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/593-Kirk-Ave-94085/home/1576274,MLSListings,ML81771716,N,Y,37.390139700000006,-122.02352069999999
3912,PAST SALE,August-30-2016,Condo/Co-op,346 Dunsmuir Ter #11,SUNNYVALE,CA,94085.0,490000.0,1.0,1.0,SUNNYVALE,630.0,435.0,1996.0,1719.0,778.0,320.0,Sold,,,http://www.redfin.com/CA/Sunnyvale/346-Dunsmuir-Ter-94085/unit-11/home/1589981,MLSListings,ML81582882,N,Y,37.38447360000001,-122.0309811
3913,PAST SALE,June-7-2019,Single Family Residential,565 Waite Ave,SUNNYVALE,CA,94085.0,1600000.0,3.0,2.0,SUNNYVALE,1555.0,5408.0,1949.0,708.0,1029.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/565-Waite-Ave-94085/home/810713,MLSListings,ML81746445,N,Y,37.3892271,-122.02474199999999
3914,PAST SALE,May-10-2019,Single Family Residential,674 Manzanita Ave,SUNNYVALE,CA,94085.0,1450000.0,4.0,3.0,SUNNYVALE,1624.0,5000.0,1953.0,736.0,893.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/674-Manzanita-Ave-94085/home/1576178,MLSListings,ML81740927,N,Y,37.3933667,-122.02476419999999
3915,PAST SALE,April-12-2018,Single Family Residential,628 Manzanita Ave,SUNNYVALE,CA,94085.0,1870000.0,3.0,2.0,SUNNYVALE,1554.0,5000.0,1953.0,1129.0,1203.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/628-Manzanita-Ave-94085/home/1559179,MLSListings,ML81696534,N,Y,37.392434,-122.02511940000001
3916,PAST SALE,March-22-2019,Single Family Residential,248 W Ferndale Ave,Sunnyvale,CA,94085.0,1255875.0,3.0,2.0,Sunnyvale,1092.0,5585.0,1953.0,785.0,1150.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/248-W-Ferndale-Ave-94085/home/1114991,CRMLS,NP19034957,N,Y,37.3942216,-122.02640729999999
3917,PAST SALE,December-13-2018,Single Family Residential,617 Manzanita Ave,SUNNYVALE,CA,94085.0,1380000.0,3.0,1.5,SUNNYVALE,1092.0,5000.0,1953.0,884.0,1264.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/617-Manzanita-Ave-94085/home/1058003,MLSListings,ML81730617,N,Y,37.3922973,-122.0256967
3918,PAST SALE,April-25-2017,Single Family Residential,640 San Diego Ave,SUNNYVALE,CA,94085.0,1358000.0,4.0,3.0,SUNNYVALE,1616.0,6850.0,1954.0,1481.0,840.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/640-San-Diego-Ave-94085/home/1763602,MLSListings,ML81641470,N,Y,37.391994399999994,-122.0220997
3919,PAST SALE,October-19-2020,Single Family Residential,609 Pine Ave,SUNNYVALE,CA,94085.0,1650000.0,3.0,2.0,SUNNYVALE,1565.0,5131.0,1953.0,208.0,1054.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/609-Pine-Ave-94085/home/1058004,MLSListings,ML81811624,N,Y,37.3921283,-122.02911609999998
3920,PAST SALE,October-17-2017,Single Family Residential,275 W Eaglewood Ave,SUNNYVALE,CA,94085.0,1250000.0,3.0,1.5,SUNNYVALE,1052.0,5220.0,1953.0,1306.0,1188.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/275-W-Eaglewood-Ave-94085/home/1079571,MLSListings,ML81673316,N,Y,37.3923804,-122.02716219999999
3921,PAST SALE,March-28-2019,Single Family Residential,667 Madrone Ave,SUNNYVALE,CA,94085.0,1470000.0,3.0,2.0,SUNNYVALE,1344.0,5850.0,1953.0,779.0,1094.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/667-Madrone-Ave-94085/home/1393027,MLSListings,ML81735462,N,Y,37.3937446,-122.02649609999999
3922,PAST SALE,December-14-2018,Condo/Co-op,704 San Conrado Ter #3,SUNNYVALE,CA,94085.0,649000.0,1.0,1.0,SUNNYVALE,784.0,2250.0,1986.0,883.0,828.0,360.0,Sold,,,http://www.redfin.com/CA/Sunnyvale/704-San-Conrado-Ter-94085/unit-3/home/1603303,MLSListings,ML81725850,N,Y,37.392335700000004,-122.01443880000001
3923,PAST SALE,June-10-2019,Single Family Residential,285 W Arbor Ave,SUNNYVALE,CA,94085.0,1400000.0,3.0,2.0,SUNNYVALE,1400.0,8197.0,1951.0,705.0,1000.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/285-W-Arbor-Ave-94085/home/1542499,MLSListings,ML81752016,N,Y,37.3899829,-122.0282058
3924,PAST SALE,August-29-2019,Single Family Residential,309 W Arbor Ave,SUNNYVALE,CA,94085.0,1135000.0,3.0,1.5,SUNNYVALE,1132.0,7383.0,1952.0,625.0,1003.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/309-W-Arbor-Ave-94085/home/935671,MLSListings,ML81759773,N,Y,37.3901826,-122.0288497
3925,PAST SALE,May-16-2019,Townhouse,824 Gridley Ter #3,SUNNYVALE,CA,94085.0,1468000.0,3.0,3.5,SUNNYVALE,1851.0,600.0,2019.0,730.0,793.0,448.0,Sold,,,http://www.redfin.com/CA/Sunnyvale/824-Gridley-Ter-94085/unit-3/home/168871679,MLSListings,ML81734827,N,Y,37.386163,-122.00838600000002
3926,PAST SALE,August-30-2019,Townhouse,321 Dunsmuir Ter #2,SUNNYVALE,CA,94085.0,1040000.0,2.0,2.5,SUNNYVALE,1167.0,557.0,1996.0,624.0,891.0,399.0,Sold,,,http://www.redfin.com/CA/Sunnyvale/321-Dunsmuir-Ter-94085/unit-2/home/1576206,MLSListings,ML81761791,N,Y,37.385017700000006,-122.031292
3927,PAST SALE,November-24-2020,Townhouse,322 Dunsmuir Ter #4,SUNNYVALE,CA,94085.0,980000.0,3.0,3.0,SUNNYVALE,1150.0,557.0,1996.0,172.0,852.0,423.0,Sold,,,http://www.redfin.com/CA/Sunnyvale/322-Dunsmuir-Ter-94085/unit-4/home/1247238,MLSListings,ML81816180,N,Y,37.3846255,-122.03139709999999
3928,PAST SALE,November-25-2020,Townhouse,379 Dunsmuir Ter #4,SUNNYVALE,CA,94085.0,935000.0,2.0,2.5,SUNNYVALE,1150.0,556.0,1996.0,171.0,813.0,420.0,Sold,,,http://www.redfin.com/CA/Sunnyvale/379-Dunsmuir-Ter-94085/unit-4/home/1071300,MLSListings,ML81814313,N,Y,37.3850045,-122.0306635
3929,PAST SALE,November-26-2018,Townhouse,334 Dunsmuir Ter #2,SUNNYVALE,CA,94085.0,1050000.0,3.0,2.5,SUNNYVALE,1150.0,435.0,1996.0,901.0,913.0,399.0,Sold,,,http://www.redfin.com/CA/Sunnyvale/334-Dunsmuir-Ter-94085/unit-2/home/544228,MLSListings,ML81726094,N,Y,37.3844485,-122.03127079999999
3930,PAST SALE,April-28-2021,Townhouse,574 De Guigne Dr,SUNNYVALE,CA,94085.0,1398000.0,3.0,3.0,SUNNYVALE,1482.0,760.0,2013.0,17.0,943.0,403.0,Sold,,,http://www.redfin.com/CA/Sunnyvale/574-De-Guigne-Dr-94085/home/40466783,MLSListings,ML81832627,N,Y,37.3871803,-122.0036028
3931,PAST SALE,May-9-2019,Single Family Residential,345 Stowell Ave,SUNNYVALE,CA,94085.0,1260000.0,2.0,1.0,SUNNYVALE,790.0,5232.0,1942.0,737.0,1595.0,,Sold,,,http://www.redfin.com/CA/Sunnyvale/345-Stowell-Ave-94085/home/1317497,MLSListings,ML81744938,N,Y,37.3859719,-122.02800590000001
